house_title,price,more_details_link,location
4 Bed Townhouse with Staff Quarters in Garden Estate,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-garden-estate-3787214,"Garden Estate, Roysambu"
4 Bed Villa with En Suite in Naivasha,"KSh 25,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-naivasha-3789608,Naivasha
5 Bed House with En Suite in Karen,"KSh 145,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3789548,Karen
5 Bed House with En Suite in Runda,"KSh 95,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3789510,"Runda, Westlands"
3 Bed Townhouse with En Suite at Kanamai,"KSh 10,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mtwapa-3789493,"Kanamai, Mtwapa"
4 Bed House with En Suite in Runda,"KSh 78,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3789460,"Runda, Westlands"
5 Bed Villa with En Suite in Lavington,"KSh 95,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3789415,Lavington
5 Bed House with En Suite at Kileleshwa,"KSh 30,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kileleshwa-3789386,"kileleshwa, KILELESHWA, Kileleshwa"
4 Bed Townhouse with En Suite in Spring Valley,"KSh 65,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-spring-valley-3789375,"Spring Valley, Westlands"
5 Bed Townhouse with En Suite in Lavington,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3789385,Lavington
5 Bed House with En Suite in Kamakis,"KSh 22,500,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kamakis-3789369,"Kamakis, Ruiru"
5 Bed Townhouse with En Suite in Lavington,"KSh 110,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3789363,Lavington
3 Bed Villa with En Suite at Kilifi,"KSh 125,000,000",https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-kilifi-town-3730646,"Kilifi creek, Kilifi"
3 Bed Villa with En Suite at Mtwapa,"KSh 38,500,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3680467,"La-marina Estate, Mtwapa"
4 Bed Villa with En Suite at Diani Beach Road,"KSh 19,999,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-diani-3660913,"Diani Beach Road, Diani"
4 Bed Townhouse with En Suite at Westlands Westlands,"KSh 35,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-westlands-area-3789349,"sports road, westlands westlands, Westlands Area, Westlands"
5 Bed Townhouse with En Suite in Lavington,"KSh 80,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3789347,Lavington
4 Bed Villa with En Suite in Limuru,"KSh 26,500,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-limuru-3789342,Limuru
7 Bed House with Garden in Runda,"KSh 160,000,000",https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-runda-3789333,"Runda, Westlands"
5 Bed House with En Suite in Karen,"KSh 125,000,000",https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-sale-karen-3730948,Karen
4 Bed Townhouse with En Suite at Membley,"KSh 29,500,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-membley-3789316,"Membley, Ruiru"
7 Bed House with En Suite at Un Crescent,"KSh 414,000,000",https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-gigiri-3715023,"UN crescent, Gigiri, Westlands"
5 Bed House with En Suite in Ridgeways,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ridgeways-3774047,Ridgeways
6 Bed House with En Suite in Thome,"KSh 68,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-thome-3789307,"Thome, Roysambu"
5 Bed Townhouse with En Suite at Migaa Estate,"KSh 35,500,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kiambu-road-3789295,"Migaa Estate, Kiambu Road"
4 Bed House with En Suite in Lavington,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3789302,Lavington
4 Bed House with En Suite at Ruiru,"KSh 17,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3789290,Ruiru
4 Bed House with En Suite in Ruiru,"KSh 18,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3789280,Ruiru
5 Bed Villa with En Suite at Karen,"KSh 99,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3789268,Karen
4 Bed Villa with En Suite in Ongata Rongai,"KSh 20,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-ongata-rongai-3789262,Ongata Rongai
3 Bed House with En Suite at Syokimau,"KSh 9,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-mombasa-road-3788174,"Katani,Syokimau, Mombasa Road"
4 Bed Townhouse with En Suite at Kamangu,"KSh 22,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kikuyu-town-3789241,"Kamangu, Kikuyu Town, Kikuyu"
3 Bed House with En Suite at Karen,"KSh 55,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-karen-3789194,"karen, Karen"
4 Bed Townhouse with En Suite in Lavington,"KSh 47,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3789177,Lavington
5 Bed Villa with En Suite in Lavington,"KSh 95,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3789148,Lavington
4 Bed Villa with En Suite at Kanamai,"KSh 12,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-mtwapa-3789161,"Kanamai, Mtwapa"
3 Bed Villa with En Suite at Kanamai,"KSh 10,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3789155,"Kanamai, Mtwapa"
4 Bed House with En Suite at Fourways Juction,"KSh 29,900,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3726428,"Fourways Juction Estate, Fourways Juction, Kiambu Road"
5 Bed House in Westlands Area,"KSh 125,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-westlands-area-3721100,"Westlands Area, Westlands"
3 Bed Townhouse with En Suite at Gitanga Road,"KSh 22,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-lavington-3691200,"Gitanga Road, Lavington"
4 Bed Townhouse with En Suite in Kiambu Road,"KSh 62,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3772485,Kiambu Road
4 Bed Villa with En Suite at Kanamai,"KSh 9,550,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-mtwapa-3789141,"Kanamai, Mtwapa"
3 Bed Villa with En Suite at Kanamai,"KSh 7,450,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3789137,"Kanamai, Mtwapa"
3 Bed Villa with En Suite at Mtwapa La-Marina,"KSh 35,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3789118,"La-marina, Mtwapa La-marina, Mtwapa"
2 Bed Villa with En Suite at Mtwapa La-Marina,"KSh 37,500,000",https://www.buyrentkenya.com/listings/2-bedroom-villa-for-sale-mtwapa-3789112,"La-marina, Mtwapa La-marina, Mtwapa"
5 Bed House in Malindi,"KSh 30,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-malindi-3747864,Malindi
3 Bed House with En Suite at Bombululu,"KSh 14,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-nyali-area-3623849,"Bombululu, Nyali Area, Nyali"
4 Bed House with En Suite at Old Muthaiga,"KSh 210,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-muthaiga-3788922,"Old Muthaiga, Muthaiga"
4 Bed House with En Suite at Kiambu Road.,"KSh 20,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3789050,"00502, New runda,kiambu road., Runda, Westlands"
4 Bed House with En Suite at Kibiko,"KSh 14,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ngong-3789049,"Kibiko, Ngong"
3 Bed House with En Suite at Matangi,"KSh 7,800,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ruiru-3789046,"Matangi, Ruiru"
5 Bed House with En Suite in Lower Kabete,"KSh 220,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lower-kabete-3789028,"Lower Kabete, Westlands"
5 Bed Townhouse with En Suite in Kyuna,"KSh 100,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kyuna-3789024,"Kyuna, Westlands"
4 Bed Townhouse with Swimming Pool in Kiambu Road,"KSh 38,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3789022,Kiambu Road
5 Bed House with Staff Quarters in Ruiru,"KSh 25,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3789007,Ruiru
5 Bed House with En Suite in Gigiri,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-gigiri-3788997,"Gigiri, Westlands"
4 Bed House with En Suite in Tatu City,"KSh 100,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-tatu-city-3788994,"Tatu City, Ruiru"
5 Bed Townhouse with En Suite in Lavington,"KSh 79,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3788986,Lavington
3 Bed House with En Suite at Muigai Prestige Court,"KSh 12,600,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3788964,"Muigai Prestige Court, Kitengela"
5 Bed Townhouse with En Suite in Lavington,"KSh 140,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3788954,Lavington
5 Bed Villa with En Suite at Lavington,"KSh 145,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3788937,Lavington
4 Bed House with En Suite in Rosslyn,"KSh 135,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-rosslyn-3788825,"Rosslyn, Westlands"
5 Bed Villa with En Suite at Ruiru,"KSh 22,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-ruiru-3732944,Ruiru
5 Bed House at Hardly Ni Karen,"KSh 100,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3717857,"Hardly ni Karen, Karen"
4 Bed Townhouse with En Suite at Off Waiyaki Way,"KSh 38,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3703121,"Off Waiyaki Way, Lavington"
4 Bed House with En Suite in Garden Estate,"KSh 53,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-garden-estate-3788809,"Garden Estate, Roysambu"
5 Bed House with En Suite in Kiambu Road,"KSh 32,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kiambu-road-3787014,Kiambu Road
4 Bed Townhouse with En Suite at Juja,"KSh 6,500,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-juja-3788783,Juja
5 Bed Villa with En Suite in Kitisuru,"KSh 106,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kitisuru-3788745,"Kitisuru, Westlands"
3 Bed House with En Suite at Kitengela,"KSh 7,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3760631,Kitengela
5 Bed Townhouse with En Suite in Lavington,"KSh 81,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3788713,Lavington
4 Bed Townhouse with En Suite in Lavington,"KSh 71,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3788711,Lavington
5 Bed Townhouse with En Suite in Lavington,"KSh 65,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3642755,Lavington
5 Bed House with En Suite at East Church Road,"KSh 41,500,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-westlands-area-3676754,"East Church Road, Westlands Area, Westlands"
5 Bed House with En Suite in Nyari,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3788686,"Nyari, Westlands"
4 Bed House with Staff Quarters in Kitisuru,"KSh 80,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-3788673,"Kitisuru, Westlands"
5 Bed Townhouse with En Suite in Lavington,"KSh 103,408,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3788667,Lavington
4 Bed Townhouse with En Suite at South B,"KSh 36,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-mombasa-road-3788642,"Behind Airtel,South B, Mombasa Road"
3 Bed House at Kimathi Estate,"KSh 12,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-jogoo-road-3788449,"Kimathi Estate, Jogoo Road"
2 Bed House with En Suite at The Almer,"KSh 11,000,000",https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-ruaka-3760190,"The Almer, Ruaka"
5 Bed Townhouse with Staff Quarters at Kileleshwa,"KSh 75,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3788574,Kileleshwa
3 Bed Villa with En Suite at Awali Estate,"KSh 15,500,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-vipingo-3772015,"Awali Estate, Vipingo"
4 Bed Villa with En Suite at Awali Estate,"KSh 22,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-vipingo-3772017,"Awali Estate, Vipingo"
3 Bed Townhouse with En Suite at Mtwapa,"KSh 10,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mombasa-cbd-3788527,"mtwapa, Mombasa CBD, Mombasa Island"
3 Bed Townhouse with En Suite at Off Mombasa Road,"KSh 10,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kitengela-3788464,"Off Mombasa Road, Kitengela"
4 Bed House with En Suite in Karura,"KSh 55,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karura-3788436,"Karura, Westlands"
4 Bed House with En Suite in Thika Road,"KSh 15,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-road-3788427,Thika Road
4 Bed House with En Suite in Kileleshwa,"KSh 46,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kileleshwa-3788424,Kileleshwa
6 Bed Townhouse with En Suite in Kikuyu Town,"KSh 22,000,000",https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-kikuyu-town-3788394,"Kikuyu Town, Kikuyu"
4 Bed House with En Suite at Rimpa Ongata Rongai,"KSh 15,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3788364,"Rimpa Ongata Rongai, Ongata Rongai"
5 Bed House with En Suite at Kiambu Road,"KSh 35,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3788359,"00502, New runda, kiambu road, Runda, Westlands"
5 Bed House in Runda,"KSh 80,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3788355,"Runda, Westlands"
5 Bed House with En Suite at Off Gitanga Road,"KSh 78,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3778658,"Off Gitanga Road, Lavington"
4 Bed Townhouse with En Suite at Mugutha,"KSh 15,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruiru-3788274,"Mugutha, Ruiru"
6 Bed House with En Suite in Karen,"KSh 150,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-karen-3788251,Karen
3 Bed House with Garden in Ngong,"KSh 14,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ngong-3788226,Ngong
5 Bed Townhouse with En Suite at Ngong Road,"KSh 55,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kilimani-3685317,"Ngong Road, Kilimani"
5 Bed House with En Suite at Mugutha,"KSh 22,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3786852,"Mugutha, Ruiru"
4 Bed House with En Suite at Gateway Mall,"KSh 18,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3786891,"Gateway Mall, Syokimau"
4 Bed Townhouse with En Suite at Westlands,"KSh 35,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-westlands-area-3788193,"Westlands, westlands, Westlands Area"
3 Bed House with En Suite at Kenyatta Road,"KSh 6,800,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ruiru-3788187,"Kenyatta Road, Ruiru"
4 Bed Villa with En Suite at Kangundo Road,"KSh 12,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-joska-3788179,"Kangundo road, Joska, Kamulu Joska Malaa"
4 Bed Villa with En Suite in Diani,"KSh 53,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-diani-3788171,Diani
5 Bed Villa with En Suite in Diani,"KSh 53,000,000",https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-sale-diani-3-3646588,Diani
4 Bed Villa with En Suite in Diani,"KSh 35,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-diani-3660839,Diani
3 Bed Villa with En Suite in Diani,"KSh 35,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-diani-3688512,Diani
5 Bed Villa with En Suite in Diani,"KSh 35,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-diani-3689412,Diani
6 Bed Villa with En Suite in Diani,"KSh 35,000,000",https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-diani-3740435,Diani
3 Bed Villa with En Suite in Diani,"KSh 35,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-diani-3788163,Diani
4 Bed Villa with En Suite in Diani,"KSh 79,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-diani-3788165,Diani
5 Bed Villa with En Suite in Diani,"KSh 79,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-diani-3788168,Diani
4 Bed Townhouse with En Suite at Syokimau,"KSh 19,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3788160,Syokimau
4 Bed Townhouse with En Suite in Westlands Area,"KSh 56,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-westlands-area-3788156,"Grivelia grove westland, Westlands Area, Westlands"
4 Bed House with En Suite at 00502,"KSh 35,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3788155,"00502, Kiambu Road"
5 Bed House with En Suite at Ruiru,"KSh 17,500,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3788144,"Tatu city, Ruiru"
4 Bed House with En Suite in Ruiru,"KSh 28,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3788142,Ruiru
